model,IOU,DICE,PRECISION,RECALL,F1,MSE,Filo # difference,Filo # abs difference,Filo len difference,Filo len abs difference,Single filo # diff,Single filo # abs diff,Fused filo # diff,Fused filo # abs diff
unet++ resnet18 jaccard
unet++ timm-regnety_064 jaccard
fold 1,  0.48872811458300813 ± 0.10928842292127787 , 0.6490985939146907 ± 0.10181509783332619 , 0.7582114040635624 ± 0.1170529092201932 , 0.5789432492174088 ± 0.11165441455600651 , 0.6490985939146907 ± 0.10181509783332619 , 0.01765039 ± 0.011282297 , -6.4 ± 11.60344776348823 , 10.0 ± 8.694826047713663 , -141.2 ± 207.60289015329244 , 150.0 ± 201.33653419089146 , 6.2 ± 4.707440918375928 , 6.2 ± 4.707440918375928 , -2.2 ± 1.7204650534085253 , 2.2 ± 1.7204650534085253
fold 2,  0.5167441773794319 ± 0.0587324473672959 , 0.6794699915270652 ± 0.049507409430028 , 0.7689740530730974 ± 0.08166363589257546 , 0.6198373755684423 ± 0.08157634792851846 , 0.6794699915270652 ± 0.049507409430028 , 0.016083984 ± 0.0067159166 , -7.2 ± 8.818163074019441 , 9.2 ± 6.705221845696084 , -104.8 ± 80.87372873807662 , 104.8 ± 80.87372873807662 , -1.6 ± 2.9393876913398134 , 3.2 ± 0.9797958971132712 , -1.4 ± 1.8547236990991407 , 1.4 ± 1.8547236990991407
fold 3,  0.5668796047013123 ± 0.1008568860518601 , 0.717778962540733 ± 0.09014533579812707 , 0.7367262053448937 ± 0.06774198268122202 , 0.7102586826611317 ± 0.1305727259397368 , 0.717778962540733 ± 0.09014533579812704 , 0.023960937 ± 0.018690446 , -14.0 ± 17.052858997833766 , 16.0 ± 15.192103211866355 , -264.4 ± 185.42880035204888 , 264.4 ± 185.42880035204888 , 1.6 ± 2.939387691339814 , 2.8 ± 1.8330302779823362 , -3.2 ± 4.1182520563948 , 3.6 ± 3.773592452822642
fold 4,  0.3668950294292245 ± 0.12395815876168553 , 0.5243295083186537 ± 0.13821580784090726 , 0.7362152321834551 ± 0.08467388715690631 , 0.41824480878137704 ± 0.14015608309816172 , 0.5243295083186537 ± 0.13821580784090726 , 0.02617969 ± 0.0071611474 , -12.8 ± 8.863407922464136 , 12.8 ± 8.863407922464136 , -370.8 ± 97.37022132048381 , 370.8 ± 97.37022132048381 , -1.0 ± 11.313708498984761 , 9.8 ± 5.74108003776293 , -1.8 ± 1.6 , 1.8 ± 1.6
fold 5,  0.5279064988489204 ± 0.05388452821891811 , 0.6894016208205681 ± 0.045879565889865026 , 0.7405135692007787 ± 0.048070585910862426 , 0.6513888513454278 ± 0.07804358379163415 , 0.689401620820568 ± 0.045879565889865054 , 0.019308593 ± 0.009035206 , -7.2 ± 3.8157568056677826 , 7.2 ± 3.8157568056677826 , -115.2 ± 118.58903827926086 , 124.8 ± 108.44058280920478 , -1.0 ± 1.2649110640673518 , 1.4 ± 0.8 , -0.8 ± 0.9797958971132713 , 1.2 ± 0.4
fold 6,  0.39461146814167997 ± 0.14066611388589556 , 0.5502794494793533 ± 0.15548858647534913 , 0.6093211144479573 ± 0.12088289279236646 , 0.5682506155106428 ± 0.20318816698741382 , 0.5502794494793533 ± 0.1554885864753492 , 0.0108886715 ± 0.007020676 , -2.0 ± 11.865917579353061 , 11.2 ± 4.4 , 21.4 ± 136.19339191018045 , 94.2 ± 100.66260477456363 , -4.8 ± 7.35934779718964 , 7.2 ± 5.035871324805669 , 0.4 ± 1.019803902718557 , 0.8 ± 0.7483314773547883
fold 7,  0.395329021376316 ± 0.06880954868789813 , 0.5631796159486816 ± 0.07040198341167288 , 0.6075519591246067 ± 0.1384487653110702 , 0.5576681899042742 ± 0.1037569543443839 , 0.5631796159486816 ± 0.07040198341167288 , 0.021998048 ± 0.015052658 , -13.8 ± 8.084553172563094 , 13.8 ± 8.084553172563094 , -216.8 ± 298.2759795893729 , 253.6 ± 267.68982050126596 , -4.0 ± 8.099382692526634 , 7.6 ± 4.882622246293481 , 0.0 ± 0.6324555320336759 , 0.4 ± 0.48989794855663565
fold 8,  0.4690050975616648 ± 0.10667074667618079 , 0.6312824618849677 ± 0.10011746429991474 , 0.7824808954655212 ± 0.06159257810013242 , 0.5484490799152927 ± 0.14108472466375074 , 0.6312824618849677 ± 0.10011746429991474 , 0.008169922 ± 0.003045113 , -6.6 ± 3.3823069050575527 , 6.6 ± 3.3823069050575527 , -74.6 ± 26.777602581261824 , 74.6 ± 26.777602581261824 , 0.2 ± 2.5612496949731396 , 2.2 ± 1.32664991614216 , -1.0 ± 0.6324555320336759 , 1.0 ± 0.6324555320336759
fold 9,  0.4606312969064124 ± 0.05324423773476322 , 0.6289064719555929 ± 0.050014694844563855 , 0.6879982006129183 ± 0.09547403630762624 , 0.5899152407131238 ± 0.055562764747725125 , 0.6289064719555928 ± 0.05001469484456387 , 0.007607422 ± 0.0026181783 , -9.8 ± 5.706137047074843 , 9.8 ± 5.706137047074843 , -74.0 ± 54.457322739921764 , 74.0 ± 54.457322739921764 , -3.0 ± 4.857983120596447 , 4.6 ± 3.3823069050575527 , -1.2 ± 1.32664991614216 , 1.6 ± 0.8
fold 10,  0.46973415598394713 ± 0.07254095887038976 , 0.6361016832752665 ± 0.06298357447237825 , 0.6695529285558763 ± 0.0738392067334342 , 0.6221697278225011 ± 0.1107734298391677 , 0.6361016832752664 ± 0.06298357447237819 , 0.0137871085 ± 0.0074934494 , -9.6 ± 14.38888459888396 , 15.6 ± 7.472616676907761 , -111.6 ± 93.29437282065838 , 133.6 ± 57.52773244270975 , 1.2 ± 6.3999999999999995 , 5.2 ± 3.919183588453085 , -1.6 ± 2.244994432064365 , 1.6 ± 2.244994432064365
unet++ timm-regnety_080 jaccard
fold 1,  0.48698561657553474 ± 0.1173835009013769 , 0.6464151982530886 ± 0.10882721302327071 , 0.7416057458850317 ± 0.09696462915405572 , 0.5855142694718387 ± 0.13818233382217482 , 0.6464151982530885 ± 0.10882721302327074 , 0.017632814 ± 0.011174522 , -11.2 ± 11.582745788456208 , 11.2 ± 11.582745788456208 , -195.8 ± 218.9816430662625 , 202.6 ± 212.70599427378625 , -1.4 ± 5.122499389946279 , 4.2 ± 3.249615361854384 , -1.6 ± 1.4966629547095767 , 1.6 ± 1.4966629547095767
fold 2,  0.4890077703143749 ± 0.08572556091162281 , 0.6522202610140295 ± 0.08012989710000068 , 0.8170373291770068 ± 0.06367899519828044 , 0.5558616457473148 ± 0.10533145251443335 , 0.6522202610140295 ± 0.08012989710000075 , 0.015548828 ± 0.005870577 , -10.6 ± 6.6513156593263565 , 10.6 ± 6.6513156593263565 , -162.4 ± 67.63904198020548 , 162.4 ± 67.63904198020548 , 0.4 ± 4.029888335921977 , 3.6 ± 1.8547236990991407 , -2.4 ± 0.8000000000000002 , 2.4 ± 0.8000000000000002
fold 3,  0.5591660236419501 ± 0.10853278791816712 , 0.7104152047421155 ± 0.09846174247438373 , 0.7504515259087987 ± 0.0636046196402487 , 0.6818219355099675 ± 0.13021023714317678 , 0.7104152047421156 ± 0.0984617424743837 , 0.024021484 ± 0.019287057 , -16.4 ± 17.738094598913378 , 16.4 ± 17.738094598913378 , -241.0 ± 210.15708410615142 , 241.0 ± 210.15708410615142 , -0.2 ± 2.9257477676655586 , 2.2 ± 1.9390719429665317 , -2.6 ± 3.2619012860600183 , 2.6 ± 3.2619012860600183
fold 4,  0.4601710495984759 ± 0.10359291313290903 , 0.6233097618905041 ± 0.09859852438803915 , 0.6544557386837417 ± 0.06725169531351315 , 0.6087494506346393 ± 0.1421308295456277 , 0.6233097618905041 ± 0.09859852438803918 , 0.025888672 ± 0.007088386 , -5.6 ± 9.520504188329523 , 8.4 ± 7.172168430816443 , -185.6 ± 153.49475561073737 , 208.4 ± 120.7370697010657 , 1.2 ± 9.703607576566563 , 9.2 ± 3.3105890714493698 , -1.2 ± 1.6 , 1.6 ± 1.2000000000000002
fold 5,  0.49345079853791035 ± 0.02700938528937057 , 0.6603779386900289 ± 0.024425773315653085 , 0.7578191476656702 ± 0.031525728187477814 , 0.5871205932581114 ± 0.03906230873208661 , 0.6603779386900288 ± 0.024425773315653106 , 0.019636719 ± 0.008013107 , -9.6 ± 8.01498596380555 , 9.6 ± 8.01498596380555 , -183.6 ± 140.179313737798 , 183.6 ± 140.179313737798 , -0.6 ± 4.963869458396343 , 4.2 ± 2.7129319932501073 , -1.6 ± 1.019803902718557 , 1.6 ± 1.019803902718557
fold 6,  0.39453215871956426 ± 0.15995018099796546 , 0.545367804096565 ± 0.1796361324171479 , 0.7287382976284158 ± 0.12289500318460606 , 0.4912362695532061 ± 0.204043128747342 , 0.545367804096565 ± 0.17963613241714788 , 0.008867187 ± 0.0046073673 , -6.0 ± 8.740709353364863 , 8.8 ± 5.912698199637793 , -35.2 ± 79.1666596491225 , 67.2 ± 54.686012836922025 , -3.6 ± 7.172168430816443 , 6.4 ± 4.841487374764082 , -0.4 ± 1.019803902718557 , 0.8 ± 0.7483314773547883
fold 7,  0.45225911594242385 ± 0.0704286885440833 , 0.6194222210359629 ± 0.07044135760888066 , 0.6456478288875629 ± 0.12406184120344001 , 0.6123771739468816 ± 0.06421308924787436 , 0.6194222210359629 ± 0.0704413576088807 , 0.019681642 ± 0.013946524 , -9.4 ± 5.2 , 9.4 ± 5.2 , -158.2 ± 225.0807854971188 , 209.8 ± 177.9678622673206 , -2.0 ± 10.714476188783099 , 9.6 ± 5.161395160225576 , 0.0 ± 0.0 , 0.0 ± 0.0
fold 8,  0.4753298673324501 ± 0.06970261598025294 , 0.6414388968989065 ± 0.062085880273524116 , 0.7862730605750562 ± 0.05551155488291824 , 0.5444386076216139 ± 0.07251111576945654 , 0.6414388968989065 ± 0.062085880273524095 , 0.00815039 ± 0.0031733 , -4.4 ± 3.4409301068170506 , 4.4 ± 3.4409301068170506 , -80.0 ± 35.47957158704146 , 80.0 ± 35.47957158704146 , 0.8 ± 3.3704599092705436 , 2.8 ± 2.0396078054371136 , -1.4 ± 0.4898979485566356 , 1.4 ± 0.4898979485566356
fold 9,  0.42223120715505724 ± 0.040831742168489164 , 0.5926028656262281 ± 0.04027094622695269 , 0.7322213883981253 ± 0.06826432693675707 , 0.5010753903045431 ± 0.04603730715633016 , 0.5926028656262281 ± 0.040270946226952695 , 0.0076210937 ± 0.0029105467 , -11.6 ± 5.535341001239219 , 11.6 ± 5.535341001239219 , -108.6 ± 55.01854232892762 , 108.6 ± 55.01854232892762 , -6.0 ± 4.8166378315169185 , 6.0 ± 4.8166378315169185 , -1.2 ± 1.1661903789690602 , 1.2 ± 1.1661903789690602
fold 10,  0.4699306556162039 ± 0.07154505166379863 , 0.636282740343184 ± 0.06392778048701585 , 0.6541999146799821 ± 0.05227617902349265 , 0.6350206507376985 ± 0.1221678322448802 , 0.636282740343184 ± 0.06392778048701586 , 0.014664063 ± 0.008861612 , -12.4 ± 12.338557452149743 , 16.4 ± 6.086049621881176 , -129.0 ± 101.57361862215996 , 137.0 ± 90.49419870908852 , 2.6 ± 3.8781438859330635 , 3.4 ± 3.2 , -2.6 ± 3.3823069050575527 , 3.0 ± 3.03315017762062
unet++ timm-regnety_120 jaccard
fold 1,  0.5324048814094156 ± 0.13560942711369367 , 0.6841573805226124 ± 0.12102297969762246 , 0.7087913180071023 ± 0.11917518182512835 , 0.6754959308049241 ± 0.14599480044854443 , 0.6841573805226124 ± 0.12102297969762245 , 0.017423829 ± 0.011614623 , -9.2 ± 13.644046320648432 , 10.0 ± 13.069047402163633 , -131.4 ± 206.38468935461273 , 137.4 ± 202.43971942284452 , -1.4 ± 6.829348431585549 , 5.0 ± 4.857983120596447 , -0.8 ± 1.6 , 1.6 ± 0.8
fold 2,  0.5357110756855281 ± 0.06545578441630975 , 0.6954426203107161 ± 0.052299451312544924 , 0.7702854071914569 ± 0.08117448329760603 , 0.6408744721243188 ± 0.06692879474362493 , 0.6954426203107161 ± 0.052299451312544924 , 0.015609376 ± 0.0067765405 , -5.8 ± 7.807688518377254 , 7.4 ± 6.3118935352238 , -105.6 ± 58.89176512892103 , 105.6 ± 58.89176512892103 , 0.2 ± 6.209669878504009 , 5.8 ± 2.227105745132009 , -1.4 ± 1.9595917942265424 , 2.2 ± 0.9797958971132712
fold 3,  0.5778617732630316 ± 0.10085094257846527 , 0.7269013648768936 ± 0.08710004990293876 , 0.7460768925767999 ± 0.05987480506896683 , 0.7212868835705746 ± 0.13688580973216966 , 0.7269013648768936 ± 0.08710004990293876 , 0.022986328 ± 0.017652506 , -15.2 ± 17.98221343439122 , 16.4 ± 16.8949696655543 , -235.4 ± 175.74253895969525 , 235.4 ± 175.74253895969525 , 0.8 ± 2.4000000000000004 , 2.0 ± 1.5491933384829668 , -3.6 ± 3.826225293941799 , 3.6 ± 3.826225293941799
fold 4,  0.47671676197116675 ± 0.11216625525008107 , 0.6377114303740927 ± 0.10462703315708885 , 0.6437869364740414 ± 0.1067471897139097 , 0.6360121180248856 ± 0.11609124439161762 , 0.6377114303740926 ± 0.10462703315708885 , 0.024955079 ± 0.004707962 , -4.0 ± 5.966573556070519 , 6.0 ± 3.9496835316262997 , -110.2 ± 123.23213866520373 , 130.6 ± 101.35995264402997 , -0.2 ± 5.455272678794342 , 3.8 ± 3.919183588453085 , -0.4 ± 1.019803902718557 , 0.8 ± 0.7483314773547883
fold 5,  0.5056380545819231 ± 0.03653353729717028 , 0.6708664116790328 ± 0.032688719316517977 , 0.7366085467719585 ± 0.03758061855801295 , 0.6168532732181145 ± 0.03753232789291662 , 0.6708664116790328 ± 0.03268871931651798 , 0.019923827 ± 0.008796941 , -5.8 ± 4.66476151587624 , 6.2 ± 4.1182520563948 , -101.4 ± 122.21063783484642 , 107.0 ± 117.3388256290304 , 3.4 ± 1.8547236990991407 , 3.4 ± 1.8547236990991407 , -1.2 ± 1.16619037896906 , 1.2 ± 1.16619037896906
fold 6,  0.4126574290496096 ± 0.1346279730614111 , 0.5706851046988348 ± 0.142441214640855 , 0.6397381444769219 ± 0.1799087756635375 , 0.6203433916629418 ± 0.21156718905983343 , 0.5706851046988346 ± 0.14244121464085496 , 0.011183594 ± 0.007849878 , -1.4 ± 10.725670142233538 , 9.4 ± 5.3516352641038605 , 49.2 ± 142.56282825477334 , 105.2 ± 108.06368492699109 , -4.6 ± 6.280127387243033 , 7.0 ± 3.40587727318528 , 0.0 ± 1.0954451150103321 , 0.8 ± 0.7483314773547883
fold 7,  0.4363308755736048 ± 0.08286416302645923 , 0.602739100707584 ± 0.08377053732394024 , 0.6220176685944363 ± 0.1600586664759327 , 0.6109773809956835 ± 0.06051183187263334 , 0.602739100707584 ± 0.08377053732394024 , 0.020304687 ± 0.012285447 , -10.4 ± 3.6660605559646724 , 10.4 ± 3.6660605559646724 , -126.6 ± 188.14207397602485 , 179.8 ± 138.19175083918722 , -2.2 ± 11.702991070662234 , 10.2 ± 6.144916598294887 , -0.4 ± 0.8000000000000002 , 0.4 ± 0.8000000000000002
fold 8,  0.49589025386971486 ± 0.06975474302199872 , 0.6600033712139155 ± 0.06441001110286465 , 0.7380437384443654 ± 0.03176589656208091 , 0.601979592997859 ± 0.08798838152528202 , 0.6600033712139155 ± 0.0644100111028647 , 0.008365234 ± 0.003402031 , -8.2 ± 3.4871191548325386 , 8.2 ± 3.4871191548325386 , -68.6 ± 55.3953066604022 , 68.6 ± 55.3953066604022 , -1.2 ± 3.8157568056677826 , 3.6 ± 1.7435595774162693 , -1.6 ± 1.019803902718557 , 1.6 ± 1.019803902718557
fold 9,  0.46960742063697597 ± 0.060896154752908056 , 0.6367161140239057 ± 0.05736155230765185 , 0.7051713875671799 ± 0.042743571426643465 , 0.5858611305010328 ± 0.08339385610059917 , 0.6367161140239057 ± 0.057361552307651886 , 0.007302734 ± 0.0027434449 , -10.0 ± 3.847076812334269 , 10.0 ± 3.847076812334269 , -75.8 ± 59.415149583250226 , 75.8 ± 59.415149583250226 , -6.4 ± 4.673328578219169 , 6.4 ± 4.673328578219169 , -0.6 ± 0.7999999999999999 , 0.6 ± 0.7999999999999999
fold 10,  0.43478813654221077 ± 0.12338802528739794 , 0.5957683658581452 ± 0.12031502991777178 , 0.7390219597093483 ± 0.046475685331472325 , 0.5293006032951341 ± 0.1788291086159422 , 0.5957683658581452 ± 0.12031502991777177 , 0.013625001 ± 0.007866682 , -16.4 ± 11.825396399275586 , 16.4 ± 11.825396399275586 , -170.0 ± 109.77977955889692 , 170.0 ± 109.77977955889692 , 2.6 ± 5.4258639865002145 , 5.0 ± 3.3466401061363023 , -2.8 ± 3.1874754901018454 , 2.8 ± 3.1874754901018454
unet++ timm-regnety_160 jaccard
fold 1,  0.5370765785368488 ± 0.1050068562052008 , 0.692651071624708 ± 0.09049621282806304 , 0.7307429783399884 ± 0.031239331792008083 , 0.6676371460284651 ± 0.13930830815685996 , 0.692651071624708 ± 0.09049621282806306 , 0.016722657 ± 0.011518213 , -10.6 ± 9.457272334029511 , 10.6 ± 9.457272334029511 , -143.8 ± 132.40906313391088 , 143.8 ± 132.40906313391088 , -2.4 ± 6.118823416311342 , 5.6 ± 3.440930106817051 , -1.4 ± 1.3564659966250536 , 1.8 ± 0.7483314773547883
fold 2,  0.5257861556365594 ± 0.06940663527531571 , 0.6865175993584414 ± 0.05905038677354563 , 0.730619217122156 ± 0.04001391601217748 , 0.6499999894107353 ± 0.07917562167481935 , 0.6865175993584411 ± 0.05905038677354559 , 0.016353514 ± 0.0071741864 , -7.6 ± 6.8585712797928995 , 8.4 ± 5.851495535331118 , -97.0 ± 79.73455963382503 , 97.0 ± 79.73455963382503 , 1.4 ± 2.65329983228432 , 2.6 ± 1.4966629547095767 , -1.8 ± 1.32664991614216 , 1.8 ± 1.32664991614216
fold 3,  0.5631258380295422 ± 0.09155118573072947 , 0.7157490277289128 ± 0.08137616130753875 , 0.7524947002695266 ± 0.05322010061941608 , 0.6907171687557716 ± 0.11762588742823273 , 0.7157490277289129 ± 0.08137616130753876 , 0.023384765 ± 0.017462697 , -18.2 ± 21.535087647836495 , 18.2 ± 21.535087647836495 , -303.2 ± 218.73673674076792 , 303.2 ± 218.73673674076792 , -0.2 ± 2.5612496949731396 , 2.2 ± 1.32664991614216 , -3.4 ± 4.363484845854286 , 3.4 ± 4.363484845854286
fold 4,  0.45544558041707334 ± 0.12308222094179097 , 0.6157022709991862 ± 0.12030016961544866 , 0.5905576504099603 ± 0.11477724197261896 , 0.650670499418752 ± 0.1460467652142199 , 0.6157022709991862 ± 0.1203001696154487 , 0.027871093 ± 0.005775209 , 0.2 ± 9.987992791347018 , 8.2 ± 5.706137047074843 , -57.4 ± 128.40186914527374 , 95.8 ± 102.97650217403968 , 5.0 ± 7.874007874011811 , 7.4 ± 5.678027826631356 , -0.6 ± 1.4966629547095764 , 1.4 ± 0.8
fold 5,  0.46773116124233527 ± 0.029537706149827425 , 0.6368097616365094 ± 0.026978319359524737 , 0.7710666043516667 ± 0.060402171281504186 , 0.5476347428657633 ± 0.048848785540014816 , 0.6368097616365094 ± 0.026978319359524754 , 0.020226562 ± 0.0080673415 , -6.8 ± 6.368673331236262 , 6.8 ± 6.368673331236262 , -146.2 ± 145.19696966534804 , 146.2 ± 145.19696966534804 , 4.8 ± 4.445222154178573 , 5.6 ± 3.3823069050575527 , -1.4 ± 1.019803902718557 , 1.4 ± 1.019803902718557
fold 6,  0.43157492376999435 ± 0.11860280575292236 , 0.5931677496283758 ± 0.11818101040221556 , 0.6804279541130427 ± 0.13014648520297825 , 0.5855047457092704 ± 0.19931977147200952 , 0.5931677496283758 ± 0.1181810104022156 , 0.009123047 ± 0.004531921 , -3.8 ± 3.8157568056677826 , 4.6 ± 2.8000000000000003 , -30.2 ± 50.39603158979881 , 53.0 ± 25.353500744473138 , -1.6 ± 3.261901286060018 , 3.2 ± 1.7204650534085253 , -0.4 ± 0.48989794855663565 , 0.4 ± 0.48989794855663565
fold 7,  0.4201192212151083 ± 0.09529111849995493 , 0.5851138232314129 ± 0.0978189936099871 , 0.6203015929091189 ± 0.17140168766984742 , 0.5876729862126047 ± 0.08368172516178468 , 0.585113823231413 ± 0.09781899360998708 , 0.020533204 ± 0.012390737 , -9.8 ± 3.6 , 9.8 ± 3.6 , -144.8 ± 241.99289245760917 , 215.2 ± 182.25410832132152 , -3.4 ± 7.812809993849845 , 7.4 ± 4.223742416388575 , 0.0 ± 0.6324555320336759 , 0.4 ± 0.48989794855663565
fold 8,  0.49757287808414324 ± 0.06649963133929883 , 0.6618723606084104 ± 0.059366363122946665 , 0.735658980113006 ± 0.04297859312864311 , 0.6034270781180137 ± 0.0715416243738738 , 0.6618723606084105 ± 0.059366363122946623 , 0.008310546 ± 0.0032818136 , -6.8 ± 2.7856776554368237 , 6.8 ± 2.7856776554368237 , -66.4 ± 52.370220545649794 , 66.4 ± 52.370220545649794 , 0.6 ± 2.4166091947189146 , 1.8 ± 1.7204650534085255 , -2.0 ± 0.8944271909999159 , 2.0 ± 0.8944271909999159
fold 9,  0.504545790664153 ± 0.04484549903357988 , 0.6695234653471812 ± 0.039318786244882865 , 0.6630757305280661 ± 0.07504108519615753 , 0.6821470637952277 ± 0.030357163094195526 , 0.6695234653471812 ± 0.039318786244882865 , 0.0074941413 ± 0.0027750293 , -10.4 ± 6.499230723708768 , 10.4 ± 6.499230723708768 , -71.6 ± 53.05318086599521 , 71.6 ± 53.05318086599521 , -5.0 ± 8.294576541331088 , 7.4 ± 6.248199740725324 , -1.2 ± 1.1661903789690602 , 1.2 ± 1.1661903789690602
fold 10,  0.4232317033909608 ± 0.10156995111950547 , 0.5880410918872687 ± 0.09415539265542268 , 0.6576341307088358 ± 0.11256687019000021 , 0.5892242317816814 ± 0.198628135693828 , 0.5880410918872688 ± 0.09415539265542269 , 0.015042968 ± 0.008022207 , -13.2 ± 12.512393855693642 , 16.4 ± 7.863841300535 , -113.2 ± 130.13746578138057 , 141.6 ± 98.48573500766494 , 0.2 ± 5.912698199637793 , 5.4 ± 2.4166091947189146 , -2.4 ± 3.3823069050575527 , 2.4 ± 3.3823069050575527
unet++ timm-regnety_320 jaccard
fold 1,  0.5252268851740636 ± 0.1360958667954591 , 0.6778245795483258 ± 0.12221287609409295 , 0.734665330646387 ± 0.11920756120123041 , 0.6417203057788122 ± 0.14828304281629184 , 0.677824579548326 ± 0.12221287609409298 , 0.01698047 ± 0.011327217 , -12.0 ± 16.601204775557708 , 13.2 ± 15.66397139936102 , -139.2 ± 206.62178007170493 , 146.4 ± 201.58432478741992 , -0.4 ± 5.851495535331117 , 4.4 ± 3.8781438859330635 , -1.8 ± 1.9390719429665317 , 2.2 ± 1.4696938456699071
fold 2,  0.5037092941245499 ± 0.05633018258737365 , 0.66814793918057 ± 0.048284127630557436 , 0.7676814549698432 ± 0.06944358813697103 , 0.592614126217794 ± 0.03988158901094195 , 0.66814793918057 ± 0.04828412763055746 , 0.016498046 ± 0.0075201616 , -9.8 ± 6.968500556073738 , 10.2 ± 6.368673331236264 , -145.2 ± 40.21641455923191 , 145.2 ± 40.21641455923191 , 1.8 ± 3.1874754901018454 , 3.0 ± 2.0976176963403033 , -2.4 ± 1.2000000000000002 , 2.4 ± 1.2000000000000002
fold 3,  0.5530108410049158 ± 0.1109653353621439 , 0.7049472650378188 ± 0.10131513400243411 , 0.7849238848382071 ± 0.07288917265135428 , 0.6541905046322718 ± 0.13756992918879257 , 0.7049472650378189 ± 0.10131513400243408 , 0.023195315 ± 0.017869389 , -20.2 ± 21.77521526874074 , 20.6 ± 21.397196077991154 , -333.0 ± 254.88664147028183 , 333.0 ± 254.88664147028183 , -0.2 ± 2.039607805437114 , 1.8 ± 0.9797958971132712 , -4.0 ± 5.0990195135927845 , 4.0 ± 5.0990195135927845
fold 4,  0.47895010219283707 ± 0.10600371482425902 , 0.6406961654084716 ± 0.09771992157421681 , 0.6527830439633953 ± 0.08299781658708244 , 0.6352097601155975 ± 0.12237295268768618 , 0.6406961654084716 ± 0.09771992157421683 , 0.02486133 ± 0.0057185497 , -4.6 ± 7.445804187594515 , 7.0 ± 5.253570214625479 , -133.6 ± 127.08202075824889 , 160.0 ± 91.64496712858814 , -0.4 ± 8.56971411425142 , 7.2 ± 4.664761515876241 , -0.8 ± 2.0396078054371136 , 2.0 ± 0.8944271909999159
fold 5,  0.519681564435911 ± 0.04704080808567855 , 0.6826588981525861 ± 0.041237225604639584 , 0.7292568796199262 ± 0.05624730721718656 , 0.6551937745155454 ± 0.09150370152028629 , 0.6826588981525861 ± 0.041237225604639556 , 0.019595701 ± 0.007946892 , -6.8 ± 9.108238029388561 , 9.2 ± 6.675327707311455 , -96.4 ± 157.1872768388078 , 134.0 ± 126.668070167663 , -1.8 ± 5.15363949069005 , 3.8 ± 3.919183588453085 , -0.6 ± 0.48989794855663565 , 0.6 ± 0.48989794855663565
fold 6,  0.402710041119287 ± 0.1387047503189248 , 0.5595484654435048 ± 0.14843545871134373 , 0.6859787883379933 ± 0.1557963648996153 , 0.5331825617916017 ± 0.1877609322779507 , 0.5595484654435048 ± 0.1484354587113437 , 0.00968164 ± 0.005968747 , -5.4 ± 7.889233169326408 , 7.8 ± 5.528109984434101 , -4.0 ± 99.90595577842194 , 76.8 ± 64.02312082365246 , -3.4 ± 6.529931086925804 , 5.4 ± 5.0039984012787215 , -0.2 ± 0.7483314773547883 , 0.6 ± 0.48989794855663565
fold 7,  0.43975949756730304 ± 0.08618064655332557 , 0.6055058497241209 ± 0.08984698993481123 , 0.6375069041230933 ± 0.1665575791558156 , 0.61156339407972 ± 0.06401148107586906 , 0.6055058497241209 ± 0.0898469899348112 , 0.020669922 ± 0.013023819 , -9.8 ± 3.370459909270543 , 9.8 ± 3.370459909270543 , -153.4 ± 218.10419528289685 , 213.4 ± 159.87945459001293 , -2.4 ± 10.892199043352083 , 9.2 ± 6.305553108173779 , -0.6 ± 0.7999999999999999 , 0.6 ± 0.7999999999999999
fold 8,  0.5102307958887407 ± 0.060891982512881145 , 0.6735386880622569 ± 0.05362925267173448 , 0.81107816675348 ± 0.05640184573465665 , 0.5807152102252693 ± 0.07373959647461857 , 0.6735386880622569 ± 0.0536292526717345 , 0.007681641 ± 0.0032231037 , -9.4 ± 2.870540018881465 , 9.4 ± 2.870540018881465 , -78.6 ± 63.12400494265236 , 78.6 ± 63.12400494265236 , -0.8 ± 4.354308211415448 , 4.4 ± 0.48989794855663565 , -2.0 ± 1.0954451150103321 , 2.0 ± 1.0954451150103321
fold 9,  0.4867064999348424 ± 0.04387904190409168 , 0.6535823379672578 ± 0.039384126754779224 , 0.7177666353197993 ± 0.0347394337250224 , 0.6049454562596885 ± 0.0696502911576922 , 0.653582337967258 ± 0.03938412675477924 , 0.007042968 ± 0.0026588438 , -9.8 ± 4.833218389437828 , 9.8 ± 4.833218389437828 , -72.0 ± 41.71330722922842 , 72.0 ± 41.71330722922842 , -3.6 ± 4.8 , 4.8 ± 3.6 , -1.2 ± 1.1661903789690602 , 1.2 ± 1.1661903789690602
fold 10,  0.4342323704707736 ± 0.12556925927239324 , 0.5946053577876663 ± 0.1254445984130531 , 0.7115767068361134 ± 0.07502408524360024 , 0.5432367898044675 ± 0.17142960315941774 , 0.5946053577876664 ± 0.12544459841305308 , 0.013386717 ± 0.006821157 , -12.0 ± 11.099549540409287 , 14.8 ± 6.9397406291589885 , -157.6 ± 119.74907097760718 , 168.8 ± 103.3642104405582 , 5.0 ± 7.26636084983398 , 5.4 ± 6.974238309665077 , -3.0 ± 4.1952353926806065 , 3.4 ± 3.878143885933063
unet++ timm-mobilenetv3_large_075 jaccard
